weekly_rents_per_bedroom,latitude,longitude,distance_to_CBD,bedrooms
38,51.5234,-0.03356,12086.83938,1
101,51.51406,-0.06939,8069.714738,2
69,51.52083,-0.16611,2757.041662,1
135,51.48829,-0.1352,3089.666927,1
39,51.54179,-0.25358,12758.5376,1
130,51.51784,-0.12645,1747.87565,1
110,51.47964,-0.141,3960.281477,1
40,51.48051,0.0649,23323.0129,1
62.5,51.53783,-0.05355,10145.75134,2
50,51.5153,-0.06184,8908.167006,1
260,51.51601,-0.20533,7047.721342,1
28,51.44581,-0.14505,7728.253843,1
50,51.52567,-0.12501,2212.157483,2
102.33,51.52208,-0.22394,9148.187471,3
120,51.54438,-0.05607,10084.38307,1
120,51.51894,-0.20081,6557.501924,1
100,51.51184,-0.11998,2472.415401,1
65,51.59807,-0.06649,12459.28253,1
49,51.5204,-0.11127,3459.649718,1
35,51.54426,-0.11752,4218.020987,1
99.5,51.50259,-0.11635,3175.60793,2
80,51.49323,-0.26888,14324.32607,2
32,51.54444,-0.11751,4234.064661,1
45,51.51686,-0.06986,8018.397049,1
75,51.53222,-0.09219,5846.545733,1
28,51.51833,-0.06025,9091.447185,1
40,51.50037,-0.06158,9088.80517,1
30,51.51813,-0.0696,8051.693626,1
40,51.37351,-0.07934,17229.3382,1
40,51.51664,-0.07003,7998.986207,1
28,51.57162,-0.03172,13767.39529,1
67.5,51.54363,-0.13945,3168.729658,2
24.5,51.54891,0.039,20466.36104,2
57,51.52218,-0.02951,12526.87031,1
45,51.51998,-0.06218,8885.983568,3
90,51.36983,-0.09663,16936.37224,1
57.5,51.48089,-0.20201,7693.341611,4
50,51.56208,-0.25197,13295.77987,1
39,51.52915,-0.026,12985.79654,1
94,51.47275,-0.0413,12148.62231,1
100,51.51995,-0.13531,905.3019318,2
60,51.39351,-0.00479,20392.26857,1
60,51.53084,-0.23239,10204.59533,2
80,51.46067,-0.05178,11720.06858,1
56,51.49642,-0.09791,5325.86906,1
45,51.53362,-0.07348,7883.298103,1
71.25,51.49529,-0.16383,3292.427483,4
88.5,51.55026,-0.22609,10133.5228,2
48,51.48108,-0.204,7875.970707,1
42,51.49455,0.07818,24585.59773,1
43,51.5205,-0.36281,24565.14904,1
31,51.53163,-0.05517,9820.364511,1
35,51.53498,0.00253,16214.99352,1
100,51.51962,-0.15653,1692.382422,1
37.5,51.52932,-0.01793,13879.28553,4
26,51.37763,-0.28229,21855.22074,1
141,51.52179,-0.14004,758.4323867,1
130,51.46831,-0.12241,5653.065787,1
70,51.55117,-0.03818,12211.00514,2
54,51.50434,-0.0831,6655.511253,1
112,51.51859,-0.1367,692.5971552,2
33.33,51.58773,-0.0041,17318.53226,3
80,51.48909,-0.04217,11470.14313,1
50,51.46714,-0.12464,5684.694123,1
50,51.59859,-0.3438,24282.47291,1
83,51.51866,-0.20087,6562.284268,3
50,51.51275,-0.01631,13973.62285,1
33,51.50842,-0.01752,13857.11172,1
37,51.4982,-0.2337,10376.32899,2
85,51.52099,-0.0408,11265.84628,2
20,51.4661,0.05276,22330.04419,1
39,51.58291,-0.34833,24150.08896,1
22,51.57388,0.12406,30289.40229,1
50,51.39833,-0.08779,14327.44317,1
48,51.5157,-0.18506,4793.552066,1
34,51.4933,-0.08758,6519.780206,1
52,51.48146,-0.0996,6024.126064,1
100,51.52576,-0.09927,4888.086319,1
50,51.54543,-0.10681,5151.440196,1
50,51.53681,-0.08551,6718.742423,1
30,51.57064,0.07741,25157.83976,1
80,51.51957,-0.26888,14121.84591,1
36,51.54677,0.15301,32985.22606,1
64,51.49239,0.01794,17959.98197,1
225,51.4964,0.01263,17316.08606,1
35,51.54269,-0.1157,4223.294796,1
15,51.39451,-0.09679,14333.4242,2
35.5,51.53417,-0.05723,9652.992374,2
42,51.53284,-0.39521,28228.80456,1
34,51.44639,-0.12554,7870.61044,1
30,51.50757,-0.00184,15603.2089,1
30,51.52853,0.04586,20936.0623,1
105,51.49103,-0.20954,7983.045031,1
90,51.4798,-0.1011,6013.963622,1
100,51.51647,-0.17201,3344.971655,2
75,51.49444,-0.10219,4989.991896,1
400,51.51211,-0.14292,364.5893335,1
109,51.51592,-0.09766,4925.735247,1
425,51.4911,-0.18644,5628.237143,1
60,51.54077,-0.05605,9964.804309,1
90,51.50146,-0.07513,7586.794836,1
100,51.6074,-0.18262,11200.72628,2
31.25,51.49929,0.12915,30197.44396,4
32,51.52553,-0.01526,14133.9901,5
104.5,51.49097,-0.07539,7878.234537,2
180,51.60831,-0.18292,11306.77249,1
337.5,51.4931,-0.18117,5007.826426,2
30,51.47175,-0.0207,14323.85391,1
79,51.50049,-0.03702,11782.77999,1
60,51.48719,-0.20705,7881.976314,1
31,51.45748,-0.19807,8954.920426,2
60,51.54903,-0.08096,7753.174399,1
80,51.45788,-0.30042,18739.64409,1
49.5,51.56634,-0.11161,6608.006406,2
53.33,51.49087,-0.12947,3044.927093,3
62.5,51.45104,-0.14684,7159.680732,2
100,51.51581,-0.11027,3523.555176,1
64.5,51.5134,-0.18359,4634.359315,2
116.67,51.64647,-0.04046,18446.75928,3
26,51.43953,-0.22163,12221.73991,1
30,51.56246,0.00011,16646.3556,1
95,51.49132,-0.18543,5517.954047,1
67,51.4808,-0.19531,7061.780457,1
53.5,51.52037,-0.21558,8206.779001,2
78.5,51.45255,-0.15775,7189.01895,4
51,51.49626,-0.0987,5252.330973,1
35,51.46217,-0.20373,9056.151849,1
75,51.49319,-0.03995,11604.27626,1
49,51.48623,-0.06407,9241.578515,1
54.5,51.38818,-0.07466,15987.8633,2
95,51.48724,-0.19023,6205.864472,2
52,51.61589,-0.16044,11378.62715,1
86,51.49345,-0.16661,3659.140773,1
60,51.52839,-0.08167,6860.725286,1
17.67,51.53767,-0.05438,10051.9294,3
61.5,51.52652,-0.0574,9485.122482,2
650,51.54539,-0.04694,11084.03369,1
74.5,51.48714,-0.01034,14964.61599,2
32,51.37927,-0.08602,16348.73361,1
60,51.47786,-0.20978,8611.671564,2
75,51.4538,-0.12979,6964.714777,1
124.5,51.51923,-0.15277,1281.898171,2
90,51.49214,-0.09694,5625.980322,1
100,51.56413,-0.33583,22232.92382,2
36,51.47138,0.0344,20207.02303,1
95,51.49439,-0.1006,5149.801372,1
107,51.51504,-0.18317,4583.179755,1
90,51.47977,-0.10148,5984.309248,1
68,51.54448,-0.07733,7886.957507,1
65,51.49527,-0.20702,7568.312455,2
110,51.53466,-0.11757,3465.912527,1
75,51.55035,-0.1357,3965.149563,1
39,51.57629,0.13609,31653.41406,1
26,51.4458,-0.36216,25674.55156,1
133.33,51.51368,-0.16293,2339.003278,3
60,51.53134,-0.17639,4226.898917,1
65,51.47395,0.19106,37312.96372,1
69,51.54882,-0.0643,9407.255683,1
35,51.56717,-0.21416,9889.62229,2
46.33,51.49166,-0.02122,13678.61854,3
65,51.52123,-0.01724,13883.43185,1
69,51.51388,-0.06215,8874.988485,1
105,51.50738,-0.02794,12707.78867,1
50,51.53317,-0.21056,7884.888427,1
30,51.44592,-0.36219,25673.72373,1
50,51.47895,-0.12122,4647.675839,1
30,51.56485,-0.27094,15366.82892,1
25,51.51406,-0.02979,12472.65807,1
27,51.44679,-0.36252,25679.88852,1
49,51.52005,-0.14232,536.0682459,1
71,51.54085,-0.11601,4053.290239,1
33,51.4471,-0.36205,25619.76454,1
57.5,51.58536,-0.24713,14055.72647,2
30,51.44597,-0.36112,25558.58339,1
22,51.44754,-0.36153,25550.0776,1
22,51.44558,-0.36257,25725.38957,1
60,51.42518,-0.21715,13046.26602,5
30,51.50392,-0.34052,22115.52454,3
40,51.54126,-0.15177,3092.046811,1
30,51.50342,-0.21778,8533.457311,1
45,51.49208,-0.02006,13796.43957,1
57,51.53101,-0.09879,5109.700007,1
79,51.51443,-0.20777,7319.079393,1
22,51.54213,-0.11683,4091.723395,1
55,51.64509,-0.04052,18321.51034,1
19,51.54212,-0.11623,4136.757081,1
95,51.494,-0.19421,6272.476056,1
97,51.48603,-0.19681,6910.820243,3
65,51.51266,-0.06821,8204.881252,1
68.5,51.45953,-0.0284,14064.39635,2
85,51.505,-0.00639,15116.89577,1
29,51.56641,-0.26635,14956.70622,1
101.67,51.47806,-0.20619,8253.148337,3
50,51.48485,-0.16446,4205.305808,2
130,51.53748,-0.07907,7416.593664,1
165,51.54087,-0.14096,2851.723977,1
136.5,51.50124,-0.11322,3554.186836,2
93,51.53046,-0.19467,6101.187994,1
38,51.53761,-0.07702,7636.575966,1
88.5,51.47361,-0.01376,14987.31679,2
110,51.53966,-0.14412,2725.711238,1
79,51.53292,-0.13061,2335.46119,1
82,51.49414,-0.10421,4808.292264,1
63,51.51868,-0.06668,8378.701607,1
75,51.52951,-0.08393,6644.043293,2
75,51.51123,-0.02842,12632.18534,1
102,51.48105,-0.12811,4101.85072,1
99,51.50039,-0.08374,6680.371538,2
175,51.5417,-0.14295,2943.964969,1
56,51.55111,-0.04908,11070.37352,1
20,51.44225,-0.42092,32063.9555,3
75,51.53566,0.02205,18377.08435,1
78,51.50033,-0.21973,8805.952955,1
28.67,51.52535,-0.07165,7897.712666,3
120,51.49095,-0.16397,3645.590839,1
42.5,51.52398,-0.19703,6200.863722,2
25,51.5448,0.01556,17820.35081,1
62.5,51.51879,-0.32591,20458.89992,2
40,51.46875,-0.0691,9609.947084,2
30,51.5708,-0.1953,8564.503109,1
33,51.51698,-0.17912,4137.295261,1
112,51.51962,-0.13549,867.9507836,1
87.5,51.51715,-0.1855,4846.849235,2
72,51.47588,-0.17349,5608.477579,1
60,51.53078,-0.08494,6570.749355,3
47.5,51.48692,-0.20511,7696.580543,2
55,51.53646,-0.0268,13019.96757,1
50,51.5537,-0.21257,8941.129567,1
50,51.57402,-0.074,9990.448213,2
13,51.48965,-0.03235,12515.15322,1
75,51.54984,-0.13007,4067.597368,1
42.33,51.52157,-0.13562,995.413197,3
55,51.46244,-0.18117,7313.640752,2
92.5,51.49392,-0.17686,4548.357418,2
27,51.49961,-0.06074,9196.264377,1
90,51.5119,-0.21632,8277.588991,1
30,51.57081,-0.02686,14211.2641,1
40,51.54373,-0.08766,6817.656334,1
99,51.37755,-0.09665,16118.16258,1
99.5,51.49932,-0.1581,2521.6162,2
40,51.53608,-0.13991,2328.073336,1
100,51.51431,-0.06913,8098.217783,1
77,51.59364,-0.26282,16019.33331,1
75,51.48354,-0.27547,15259.19754,4
46.67,51.45067,-0.07222,10567.82937,3
100,51.59182,-0.00898,17062.49286,3
94.5,51.54169,-0.14166,2940.945552,2
70,51.49163,-0.16381,3577.814844,1
68.5,51.55651,-0.04428,11790.32968,2
90,51.51413,-0.07057,7938.397202,1
29,51.58568,-0.35736,25200.17031,1
80,51.52629,-0.16472,2813.851924,2
98,51.53645,0.01301,17391.71795,1
45,51.51885,-0.03593,11796.0477,1
19,51.51173,-0.06033,9084.471483,1
47.5,51.48164,-0.12755,4065.241657,2
89,51.47028,-0.36509,25310.41165,1
79,51.51073,-0.07489,7473.936018,1
48,51.46235,-0.10906,6925.947753,1
23,51.51594,-0.02008,13551.88942,1
65,51.54027,-0.15501,3138.834832,1
30,51.49146,0.06966,23678.44959,1
61,51.52097,-0.13592,924.9621518,2
50,51.4633,-0.16229,6202.694888,2
80,51.47877,-0.20852,8440.152616,1
98,51.51671,-0.06356,8718.435516,1
39,51.51987,-0.05114,10111.0498,1
42.5,51.44844,-0.1238,7697.514396,2
28,51.52066,0.00732,16609.33639,1
101,51.51304,-0.12402,2009.049814,2
38,51.51169,-0.0258,12921.67349,1
100,51.51745,-0.18767,5089.421694,2
127.5,51.52716,-0.09431,5460.874413,2
113.33,51.52754,-0.09279,5635.092524,3
265.5,51.5115,-0.0681,8222.624241,2
105,51.513,-0.12954,1402.616313,1
53,51.51954,-0.16499,2605.779298,1
20,51.54026,-0.11609,4001.077332,1
80,51.51771,-0.02187,13355.44627,1
40,51.59641,-0.2536,15348.53719,2
69,51.51564,-0.07166,7816.354544,1
118,51.49702,-0.19339,6067.864105,1
12.5,51.51378,-0.01481,14138.60135,2
69,51.51999,-0.13409,1021.30443,1
30,51.56209,0.00084,16710.53348,1
99.5,51.50796,-0.12385,2169.757315,2
151,51.51012,-0.1313,1314.414226,1
70.5,51.52165,-0.13485,1063.654572,2
75,51.54827,-0.05714,10120.59365,1
40,51.59642,-0.25211,15215.49946,2
47.5,51.43986,-0.09102,10116.14949,2
48,51.55889,-0.39536,28592.48635,5
132.5,51.51664,-0.16944,3060.361774,2
27,51.35521,-0.02407,22101.51488,3
120,51.49965,-0.1348,1907.588041,1
35,51.55315,-0.04745,11322.11713,1
28.5,51.51505,-0.07456,7493.795126,2
20,51.51343,0.01913,17912.75807,2
25,51.44018,-0.37578,27307.20862,1
22,51.52723,-0.01851,13790.80782,1
75,51.57744,-0.35016,24162.46476,2
75,51.48897,-0.04554,11111.56676,1
350,51.495,-0.1785,4645.580412,1
59.5,51.46125,-0.12527,6283.798965,4
50,51.41684,-0.17774,11643.0064,1
58.5,51.52805,-0.2868,16169.09401,2
100,51.50442,-0.00639,15121.8917,1
157,51.49932,-0.08055,7053.541197,2
30.25,51.46292,-0.04401,12347.41503,4
60,51.48568,-0.21784,9055.939994,1
44.5,51.53125,-0.23225,10197.11352,2
65,51.50939,-0.19387,5809.480579,1
133.33,51.517,-0.11913,2545.312405,3
153.67,51.48768,-0.11081,4624.4321,3
144,51.52311,-0.13149,1455.608897,1
139,51.51139,-0.1867,4994.053701,1
80,51.54298,-0.06151,9461.653097,1
90,51.54765,-0.17935,5502.454899,2
17,51.53733,-0.18779,5657.695936,1
40,51.54618,-0.19565,6890.909783,1
152,51.49958,-0.08816,6229.913243,2
339,51.51888,-0.15884,1920.806058,1
40,51.6399,-0.16337,14064.26791,4
299,51.51878,-0.15799,1826.090136,1
100.8,51.52311,-0.13149,1455.608897,5
55,51.46735,0.00745,17445.56858,1
183.33,51.51901,-0.15865,1903.286752,3
339,51.5199,-0.15934,2001.495265,1
40,51.50574,-0.10558,4180.254338,1
75.5,51.5107,0.00472,16317.12515,2
33,51.4454,-0.00983,16617.80545,3
115,51.45364,-0.11601,7432.57941,1
90,51.46476,-0.21189,9590.968031,1
283,51.51912,-0.15742,1773.060284,2
255.5,51.52023,-0.15875,1948.322882,2
51,51.5017,-0.09705,5215.142222,1
52.67,51.51268,-0.03181,12250.6659,3
24,51.51691,-0.03771,11592.78203,1
40,51.46397,-0.25252,13552.07966,1
79.5,51.51794,-0.2154,8172.443059,2
35,51.45761,-0.19589,8777.169725,1
35,51.48828,-0.27784,15404.52598,1
30,51.56756,-0.30382,18915.54594,1
51.5,51.48749,-0.21377,8561.220279,2
33,51.47445,-0.02173,14116.78982,1
20,51.55067,-0.07445,8476.914086,1
24,51.47611,0.03136,19756.6904,1
70,51.54596,-0.073,8393.601108,1
30,51.47601,0.03164,19789.5099,1
175,51.48212,-0.19203,6676.170862,4
20,51.47607,0.02984,19592.84815,1
93,51.51021,-0.19124,5508.967742,1
137,51.48924,-0.16926,4192.836379,1
40,51.46894,-0.17257,6172.423185,1
30,51.4685,-0.17393,6297.423798,1
79,51.46103,-0.00607,16267.6566,1
33.75,51.51845,-0.06101,9007.518197,4
25,51.52665,-0.03544,11911.43865,1
75,51.52962,-0.07803,7285.476884,2
25,51.42686,-0.14218,9827.749527,1
30,51.51251,-0.0484,10407.06347,1
95,51.46841,-0.36551,25398.01136,1
66,51.51504,-0.18848,5173.618842,1
80,51.51443,-0.15104,1014.464888,1
69,51.51454,-0.1884,5165.265533,1
30,51.53618,0.04629,21060.75055,1
100,51.46831,-0.14666,5244.878222,1
69,51.5746,-0.2119,10200.7626,1
196,51.65056,-0.14782,15060.65946,1
30,51.60541,-0.06292,13332.41138,1
55,51.5253,-0.16219,2512.806681,1
100,51.52418,-0.0657,8536.988067,1
50,51.48159,-0.20084,7541.766729,2
95,51.49212,-0.11548,3908.453804,1
90,51.516,-0.1514,1053.82622,1
45,51.49192,-0.19722,6670.214403,1
425,51.50786,-0.14484,881.4832798,2
36,51.52915,-0.07449,7659.277865,2
27,51.48804,-0.21756,8934.71758,1
40,51.5638,-0.05028,11535.22517,1
146,51.48802,-0.1416,3027.306623,1
106,51.54402,-0.19373,6586.803401,1
215,51.49013,-0.13397,2930.125533,1
87.5,51.61358,-0.17611,11575.38036,2
91.67,51.51245,0.02165,18194.48579,3
30,51.40933,-0.17774,12431.066,1
66,51.5528,-0.11401,5205.22522,1
40,51.53394,-0.11576,3578.422968,1
97,51.55866,-0.17506,6071.1773,2
32.5,51.48596,-0.11336,4550.919803,2
300,51.51339,-0.28185,15557.2109,1
25,51.57129,-0.19894,8887.77545,1
41.67,51.52404,-0.37064,25447.65649,3
100,51.4811,-0.13091,3990.159609,1
125,51.46818,-0.27681,15882.32226,2
219,51.51404,-0.11143,3396.639928,1
135.5,51.51372,-0.11291,3233.873529,2
133.5,51.51486,-0.11226,3301.987679,2
55,51.58939,-0.03945,14067.21744,2
39,51.53195,-0.07287,7903.128569,1
30,51.6763,-0.03407,21555.22672,1
299,51.49596,-0.03315,12286.88448,1
50,51.51632,-0.06934,8075.090349,1
90.2,51.5407,-0.19621,6664.165128,5
84,51.48697,-0.16739,4228.914968,1
24,51.38572,-0.12105,14588.62592,1
150,51.50413,-0.08315,6654.341274,1
23.13,51.52186,-0.14396,768.8751011,8
51,51.46966,-0.12921,5262.923168,1
41.67,51.43573,0.10025,28345.91238,3
65,51.52366,-0.16205,2422.761971,1
65,51.52371,-0.1606,2277.191364,1
18,51.49511,0.1157,28737.05651,1
27,51.52377,-0.47987,37586.63981,1
77.5,51.50167,-0.08319,6706.188682,2
36.67,51.51013,-0.21137,7739.732742,3
27,51.41995,-0.18107,11454.05882,1
118,51.51993,-0.13797,683.9362858,1
50,51.51618,-0.01651,13949.02306,1
125,51.48,-0.17965,5738.265866,2
119,51.50986,-0.19468,5893.453227,2
84,51.55698,-0.17447,5883.167756,2
123,51.51644,-0.11088,3457.724825,1
19,51.46822,-0.14073,5230.474723,1
85,51.49504,-0.07674,7591.366244,2
60,51.54027,-0.12908,3129.426432,2
114,51.46945,-0.17654,6381.119883,1
35,51.59098,-0.17192,9056.805235,1
120,51.55494,-0.16451,5076.946144,1
33,51.56927,-0.21913,10475.46773,1
71,51.51225,-0.02087,13467.93638,1
74.5,51.51417,0.01913,17912.02099,2
80,51.48921,-0.0952,5950.291672,1
70,51.47028,-0.17228,6030.604041,2
37,51.52028,-0.04966,10277.7922,1
55,51.4564,-0.12211,6905.045951,1
57.5,51.51727,-0.03518,11874.76261,2
233,51.52853,-0.09347,5589.85242,1
70.5,51.48584,-0.22351,9640.078741,4
53,51.50557,0.0728,23903.67034,1
39,51.52306,-0.03437,11994.22825,1
65,51.60289,-0.23748,14415.63788,1
37,51.52156,-0.05001,10247.70319,1
82.5,51.51772,-0.16777,2883.903844,2
32,51.47747,0.06376,23256.67637,1
37,51.51127,-0.07009,8003.008702,1
120.5,51.51367,-0.11078,3470.691804,2
20,51.59995,-0.08845,11140.51219,1
128,51.51399,-0.11298,3224.663969,2
219,51.50181,-0.19848,6460.558528,2
94.67,51.51526,-0.11267,3256.12363,3
67.67,51.5135,-0.11094,3453.932469,3
94,51.51361,-0.11264,3264.51286,3
49,51.55556,0.06312,23239.59301,1
85,51.49678,-0.01516,14247.43672,1
30,51.54139,-0.1322,3103.083562,1
61,51.54328,-0.12653,3558.132972,1
121.5,51.4871,0.02615,18952.35354,4
45,51.50046,0.08511,25301.72267,2
51.33,51.52163,-0.18497,4835.711275,3
45,51.51028,-0.06655,8402.578311,1
50,51.56646,-0.08914,8180.497098,1
62.5,51.55578,-0.15838,4863.535096,2
52,51.53569,0.00646,16658.66509,1
65,51.47336,-0.19724,7712.491102,1
60,51.52812,-0.09959,4923.365373,1
40,51.55122,-0.32005,20203.50528,1
110,51.54595,-0.01157,14894.58804,1
120,51.52771,-0.0949,5412.593318,1
124,51.46002,-0.1758,7202.114966,1
45,51.58758,-0.1205,8389.770902,1
36,51.40085,-0.16964,13087.14267,1
75,51.47905,-0.27744,15593.73737,2
70,51.51437,-0.06265,8818.631098,1
100,51.40916,-0.28047,19400.35407,2
40,51.50574,-0.10558,4180.254338,1
65,51.55128,-0.09072,6964.999665,1
25,51.56199,0.00155,16782.11861,1
37.5,51.53592,-0.02774,12906.35663,4
129,51.52499,-0.09859,4942.055953,1
65,51.59276,-0.32913,22527.32591,1
73.33,51.59244,-0.26132,15806.80329,3
130,51.52986,-0.08933,6072.95349,1
50,51.53889,-0.02507,13260.1216,1
75,51.53159,-0.07965,7162.276538,1
45,51.59117,-0.32907,22454.09185,1
90,51.51276,-0.2104,7615.970093,1
45,51.59097,-0.32924,22463.26343,1
75,51.50714,-0.06347,8773.306232,2
52,51.49556,0.08648,25494.72494,1
50,51.57243,-0.25826,14411.49133,1
52,51.49433,0.08548,25396.10031,1
65,51.51183,-0.12039,2427.546165,1
55,51.46072,-0.17779,7255.010809,2
39,51.49386,0.08666,25531.57595,1
50,51.4023,-0.19587,13916.27262,1
58,51.49502,0.08713,25571.94578,1
89,51.55938,-0.06184,10170.64428,1
48,51.40987,-0.12004,11967.59878,2
35,51.52785,0.03648,19890.31775,1
80,51.48411,-0.10491,5380.556048,1
55.33,51.37086,-0.15222,16095.15015,3
40,51.5485,-0.08108,7713.076788,1
25,51.5265,-0.39391,28044.30484,1
24,51.58471,-0.08046,10316.02171,1
83,51.63364,-0.14217,13165.13558,1
55,51.42468,-0.14902,10100.73215,1
27,51.44618,-0.24302,13611.35342,1
47,51.47004,-0.01433,15054.89142,2
22,51.473,-0.04334,11928.99683,1
54,51.52448,-0.06735,8358.82429,1
97.5,51.51962,-0.10915,3679.857027,2
48,51.60628,-0.10851,10784.2752,1
33.33,51.60667,-0.10712,10879.05671,3
30,51.49317,-0.02212,13548.99289,1
75,51.5145,-0.12621,1752.491335,2
50,51.56733,-0.35703,24606.79351,1
65,51.54981,-0.07318,8558.83791,1
50,51.5406,-0.10613,4880.260319,1
40,51.54398,0.16863,34682.78853,1
30,51.41547,-0.17007,11526.33062,1
200,51.51448,-0.16177,2205.183929,1
60,51.52718,-0.10507,4310.648943,2
60,51.58687,-0.0356,14257.86358,1
71,51.52139,-0.13933,743.1413312,1
75,51.53627,-0.06192,9201.287058,1
45,51.60582,-0.2966,19928.32361,1
90,51.51385,-0.20308,6798.781215,2
65,51.49343,0.07009,23702.54832,1
40,51.50574,-0.10558,4180.254338,1
26,51.55702,-0.10057,6538.66767,1
25,51.55886,-0.06284,10045.35079,1
49.5,51.48808,-0.11907,3949.312349,2
55,51.54494,-0.21096,8353.59832,1
46,51.55029,-0.32012,20190.92137,1
65,51.47467,-0.18888,6897.939073,4
125.5,51.49849,-0.1583,2602.735645,2
21,51.54538,-0.22474,9796.469874,1
97,51.49181,-0.06092,9379.646925,1
41.5,51.55283,0.02109,18605.08694,2
92,51.525,-0.17112,3419.878156,1
100,51.54855,-0.11172,5001.780742,1
28,51.46526,-0.21364,9717.508508,1
35,51.5178,-0.42536,31514.72291,1
70,51.37119,-0.07956,17455.88384,1
80,51.47286,-0.18361,6608.020196,2
139,51.4848,-0.12819,3714.964389,1
58.75,51.47756,-0.20128,7815.105125,4
94.5,51.54124,-0.14218,2890.837621,2
27,51.51034,-0.22989,9793.341099,1
133.5,51.48521,-0.12399,3891.262878,2
148,51.4872,-0.14372,3124.415552,1
81,51.46659,-0.07316,9369.184695,2
21,51.51111,-0.23046,9852.25975,1
35,51.56836,-0.30394,18955.77096,1
94,51.54415,-0.17093,4551.223214,1
71,51.48155,-0.18775,6322.069992,1
20,51.50986,-0.22847,9638.860207,1
47,51.49355,-0.00709,15188.85189,1
37.5,51.51707,-0.07435,7519.859992,2
84.5,51.52174,-0.11733,2831.660789,2
69.5,51.48735,-0.20739,7909.716951,2
60,51.5583,-0.14999,4870.399124,1
30,51.5565,-0.07491,8753.314325,1
140,51.5227,-0.19372,5815.645548,1
55,51.56452,0.01198,17972.21826,2
147.5,51.48975,-0.18306,5378.519178,2
40,51.61577,-0.11438,11590.92919,3
30,51.54516,-0.14927,3424.660221,1
200,51.54099,-0.15581,3251.231328,1
135,51.49408,-0.17731,4581.970231,2
45,51.62346,-0.0958,13081.83768,1
35,51.4933,0.04697,21148.51511,1
134,51.5417,-0.07193,8323.442969,1
25,51.54843,-0.05805,10032.90045,1
43,51.56451,-0.0575,10871.85959,1
60,51.51409,0.02088,18106.66876,1
141,51.51756,-0.20719,7258.601716,1
99,51.50782,-0.22629,9414.105971,1
40,51.46145,-0.08704,8547.646777,4
58,51.5598,-0.2836,16511.29639,1
40,51.55827,-0.07137,9191.784749,1
169,51.52431,-0.20117,6661.371567,1
100,51.49155,-0.06325,9139.335706,1
41,51.51919,-0.20095,6574.835768,1
41,51.52064,-0.20216,6721.560574,1
37.5,51.51905,-0.26494,13682.08914,2
30,51.58805,-0.03101,14755.54123,1
29,51.59373,-0.14403,8730.389426,1
100,51.52173,-0.11919,2631.906305,1
59,51.48971,-0.11816,3880.750245,1
100,51.47311,-0.15427,4881.049119,1
94.5,51.49521,0.01262,17331.49201,2
19,51.55119,-0.00168,16101.67336,1
70,51.56175,-0.11036,6251.701398,1
35,51.49941,-0.30045,17711.78743,2
70,51.54089,-0.30311,18145.35026,1
70,51.5418,-0.30401,18260.27888,5
58,51.5809,0.06101,23719.95863,1
25,51.52092,0.00823,16711.52477,1
60,51.49758,-0.0417,11319.3259,1
54,51.49054,-0.11977,3691.809577,1
90,51.50528,-0.08311,6636.17087,1
83,51.50489,-0.08329,6623.836521,1
114,51.49704,-0.15707,2631.049398,1
100,51.5354,-0.09747,5430.416601,1
175,51.5184,-0.14145,355.4693302,2
45,51.44133,-0.3923,29025.19477,1
33,51.49218,-0.20654,7625.88194,1
21,51.56165,-0.00043,16561.10115,1
150,51.49975,-0.16974,3537.588576,2
25,51.53714,-0.06157,9263.887822,1
33,51.49272,-0.20559,7506.236142,1
33,51.49309,-0.20658,7596.659672,1
62.5,51.51903,0.02317,18365.67955,2
33,51.49249,-0.20723,7686.767001,1
65,51.53031,0.09529,26433.38133,1
33,51.49304,-0.20716,7659.486851,1
33,51.49382,-0.20666,7579.172665,1
33,51.4937,-0.20547,7457.94728,1
33,51.49447,-0.20574,7459.430236,1
150,51.49776,-0.16629,3332.034248,2
